A_MARITL,A_SEX,PEAFEVER,PARENT,PENATVTY,PEFNTVTY,PEHSPNON,PEINUSYR,PEPAR1TYP,PRCITSHP,PRDTRACE,ERN_SRCE,WSAL_VAL,ANN_VAL,A_HGA
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,6,1,27000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,45000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,65000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,600000,0,45
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,45000,0,45
1,2,2,0,57,57,2,0,-1,1,1,1,65000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,4,57,57,2,0,-1,1,1,0,0,0,0
7,1,-1,4,57,57,2,0,-1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,1000,0,41
7,2,2,0,57,57,2,0,-1,1,1,1,11000,0,39
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,110000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,31000,0,41
7,1,2,0,57,57,2,0,2,1,6,0,0,0,34
1,2,2,0,57,57,2,0,-1,1,1,1,79000,0,44
1,1,2,0,515,515,2,25,-1,5,1,1,90000,0,40
7,2,-1,1,57,515,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,515,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,40000,0,40
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,51000,0,40
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,20000,0,40
5,2,2,0,57,57,2,0,-1,1,1,1,60000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,1,80000,0,42
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
5,1,2,0,57,57,2,0,-1,1,1,1,123000,0,43
7,2,-1,3,57,57,2,0,-1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,80000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,92000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,0,0,99,40
7,1,2,0,110,57,2,6,1,3,1,1,14000,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,22000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,11000,0,39
7,2,2,1,57,57,2,0,1,1,1,1,5000,0,37
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,35
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,300000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,120000,0,44
7,2,2,0,57,57,2,0,2,1,1,1,54232,0,40
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
1,1,2,0,57,57,2,0,-1,1,1,1,112000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,1,0,-1,1,1,1,16970,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,180000,0,43
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,1,-1,1,57,57,1,0,2,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,93000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,42
7,2,2,0,57,57,2,0,-1,1,1,1,93000,0,43
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,36
1,1,2,0,57,57,2,0,-1,1,4,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,4,0,0,0,44
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,56000,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,40000,0,43
7,1,2,0,57,57,2,0,3,1,1,1,40000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,350000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,42
4,2,2,0,247,247,2,13,-1,4,4,2,0,0,33
7,1,2,0,57,57,2,0,-1,1,1,1,31000,0,42
7,2,2,0,57,57,1,0,-1,1,1,1,80000,0,40
5,1,2,0,57,57,2,0,-1,1,1,1,18000,0,39
5,2,2,0,140,140,2,6,-1,4,1,1,20000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,10000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,2500,0,40
7,2,2,0,57,57,2,0,-1,1,1,1,50000,0,42
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,1,0,-1,1,1,1,38000,0,37
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,1,0,-1,1,1,1,39200,0,40
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,37
7,2,2,0,57,57,1,0,1,1,1,0,0,0,40
4,2,2,0,57,57,2,0,-1,1,1,1,30000,0,40
7,1,2,0,57,57,2,0,1,1,1,1,6000,0,37
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,35
1,1,2,0,57,57,2,0,-1,1,1,1,100000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,56000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,60000,0,43
7,2,-1,2,57,57,2,0,1,1,1,1,3000,0,35
7,2,2,0,57,57,2,0,-1,1,2,1,45000,0,39
7,1,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,2,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,2,1,36000,0,42
1,2,2,0,303,303,1,13,-1,5,1,1,35000,0,36
1,1,2,0,303,303,1,15,-1,5,1,1,60000,0,39
7,1,2,0,57,303,1,0,1,1,1,0,0,0,37
7,2,2,0,57,303,1,0,1,1,1,1,3000,0,37
7,2,2,1,57,303,1,0,1,1,1,0,0,0,34
7,2,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,2,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,35000,0,40
5,2,2,0,57,57,2,0,-1,1,1,1,7000,0,39
5,1,2,0,57,57,2,0,-1,1,1,1,27000,0,39
7,1,1,0,57,57,2,0,-1,1,1,1,37523,0,43
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,150000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
7,2,2,0,57,57,2,0,1,1,1,0,0,0,40
7,1,2,0,57,57,2,0,1,1,1,0,0,0,40
1,2,2,0,233,233,2,19,-1,4,4,0,0,0,43
1,1,1,0,57,233,2,0,-1,1,1,1,450000,0,45
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,400,39
4,2,2,0,57,57,2,0,-1,1,1,2,0,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,20000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,300000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,42
1,1,2,0,57,57,2,0,-1,1,1,1,120000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,23000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,11000,0,43
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,75000,0,43
7,2,2,0,57,233,2,0,-1,1,4,1,60000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,27000,0,39
7,1,-1,3,57,57,2,0,-1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,30000,0,42
5,1,2,0,313,313,2,22,-1,4,1,1,88000,0,39
5,2,2,0,303,303,1,16,-1,4,1,1,39000,0,33
5,2,2,0,57,57,2,0,-1,1,1,1,42000,0,36
7,1,2,0,57,57,2,0,1,1,1,0,0,0,37
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,39000,0,41
1,2,2,0,57,57,2,0,-1,1,1,1,35000,0,41
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,80000,0,39
1,1,1,0,57,57,2,0,-1,1,1,1,38000,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,20000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,2600,0,39
7,1,-1,4,57,57,2,0,-1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,65000,0,43
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,1,2,0,57,57,2,0,-1,1,1,1,30000,0,39
7,1,2,0,57,57,2,0,-1,1,1,0,0,2,43
1,2,2,0,57,57,2,0,-1,1,1,1,35000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,60000,0,40
7,1,2,0,57,57,2,0,1,1,1,1,11000,0,40
7,1,1,0,57,57,2,0,-1,1,1,1,38000,0,42
7,1,2,0,57,57,2,0,-1,1,1,1,46010,0,39
5,1,1,0,57,57,2,0,-1,1,1,1,65214,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,150800,15000,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,1,0,57,57,2,0,-1,1,1,1,125000,0,44
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
5,1,2,0,57,57,2,0,-1,1,1,1,70000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,77000,0,40
1,2,2,0,233,233,2,17,-1,4,4,1,32000,0,39
7,2,-1,1,57,57,2,0,1,1,8,0,0,0,37
7,1,-1,1,57,57,2,0,1,1,8,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,80000,0,43
7,1,2,0,57,57,2,0,-1,1,2,1,80500,0,46
1,2,2,0,57,57,2,0,-1,1,1,1,46000,0,46
1,1,2,0,57,57,2,0,-1,1,1,1,84000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,313,313,1,12,-1,5,1,1,90340,0,43
1,1,2,0,57,303,1,0,-1,1,1,1,39520,0,40
7,1,2,0,57,57,1,0,1,1,1,1,22000,0,40
7,1,2,0,57,57,1,0,1,1,1,1,29000,0,40
7,1,2,0,57,57,1,0,1,1,1,1,15000,0,39
7,1,-1,1,57,57,1,0,1,1,1,1,2500,0,35
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,12000,39
1,1,2,0,57,57,2,0,-1,1,1,1,29000,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,2,-1,1,57,57,2,0,2,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,20,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,55000,0,40
1,2,2,0,57,57,2,0,-1,1,1,1,65000,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,110,2,0,-1,1,1,1,105000,0,43
5,1,2,0,57,57,2,0,-1,1,1,2,0,0,40
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,50000,0,43
7,2,2,0,363,57,1,16,-1,3,1,1,55000,0,41
1,1,2,0,203,203,2,25,1,5,4,1,24000,0,43
1,2,2,0,229,229,2,25,-1,5,4,1,24000,0,39
7,1,-1,1,229,203,2,25,1,5,4,0,0,0,0
7,2,-1,1,57,203,2,0,1,1,4,0,0,0,0
7,2,-1,1,57,203,2,0,1,1,4,0,0,0,0
1,1,2,0,203,203,2,23,-1,4,4,0,0,0,32
1,2,2,0,203,203,2,23,-1,5,4,0,0,0,31
7,1,2,0,57,57,2,0,-1,1,1,1,40000,0,42
5,1,2,0,57,57,2,0,-1,1,1,1,27000,0,40
4,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,-1,1,1,1,120000,0,43
7,2,2,0,57,57,2,0,-1,1,1,1,30000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,67708,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,51000,0,43
4,2,2,0,57,303,1,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,72000,0,44
7,2,2,0,57,57,2,0,1,1,1,1,25000,0,43
7,2,2,0,57,57,2,0,1,1,1,0,0,0,39
7,1,2,0,57,57,2,0,1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,78000,0,45
1,2,2,0,57,57,2,0,-1,1,1,1,79000,0,45
7,1,2,0,57,57,2,0,1,1,1,1,15000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,293023,0,43
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,41
1,1,2,0,57,57,2,0,-1,1,3,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,42000,0,43
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,2,2,0,57,57,2,0,-1,1,1,1,44000,0,41
4,1,2,0,57,57,2,0,-1,1,1,1,650000,0,43
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,41
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,41
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
4,2,2,0,57,57,2,0,-1,1,1,1,11000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,144737,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,28460,0,44
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,50000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,87000,0,44
1,1,2,0,57,57,2,0,-1,1,1,1,55000,0,40
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,303,303,1,15,-1,5,1,1,75000,0,39
7,2,2,0,57,57,2,0,-1,1,1,1,35000,0,42
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
6,2,2,0,57,57,2,0,-1,1,1,1,130000,0,39
7,2,2,0,57,57,2,0,1,1,1,0,0,0,43
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,26400,39
1,2,2,0,451,451,2,19,1,4,2,1,42000,0,32
1,1,2,0,451,451,2,20,-1,5,2,1,42000,0,40
7,2,-1,1,57,451,2,0,1,1,2,0,0,0,35
7,2,-1,1,57,451,2,0,1,1,2,0,0,0,0
7,1,-1,1,57,451,2,0,1,1,2,0,0,0,0
4,2,2,0,57,451,2,0,-1,1,2,0,0,0,31
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,90000,0,44
7,1,2,0,57,57,2,0,1,1,1,1,2700,0,39
7,1,2,1,57,57,2,0,1,1,1,0,0,0,37
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,35
7,2,2,0,229,203,2,22,1,5,4,1,16000,0,39
1,1,2,0,203,203,2,22,-1,4,4,0,0,0,31
1,2,2,0,203,203,2,22,-1,5,4,0,0,0,31
1,1,2,0,57,57,2,0,-1,1,1,1,139747,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,69009,0,43
7,2,2,0,57,57,2,0,1,1,1,1,9066,0,40
7,2,2,0,57,57,2,0,1,1,1,1,3449,0,40
1,2,2,0,303,303,1,21,1,5,2,0,0,0,35
1,1,2,0,303,303,1,18,-1,5,1,1,40000,0,35
7,1,2,0,303,303,1,21,1,5,1,0,0,0,39
7,2,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,303,1,0,1,1,1,0,0,0,0
4,2,2,0,303,303,1,21,-1,5,1,0,0,0,31
1,1,1,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,24000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,90000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,88000,0,41
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,220,57,2,4,-1,3,4,1,68143,0,43
7,1,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,303,303,1,16,-1,5,1,1,25000,0,33
1,2,2,0,303,303,1,20,-1,5,1,0,0,0,33
7,2,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,2,-1,1,57,303,1,0,1,1,1,0,0,0,0
7,1,-1,1,57,303,1,0,1,1,1,0,0,0,0
4,2,2,0,57,57,2,0,-1,1,1,1,56432,0,39
4,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
5,2,2,0,57,57,2,0,-1,1,1,1,41500,0,40
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,86000,0,39
1,2,2,0,110,110,2,5,-1,4,1,1,35000,0,39
7,1,2,0,57,57,2,0,1,1,1,0,0,0,39
1,1,2,0,57,57,2,0,-1,1,2,1,100000,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,15000,0,44
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,65000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,162000,0,43
7,1,2,0,57,57,2,0,-1,1,1,1,45000,0,44
7,1,2,0,57,57,2,0,-1,1,1,1,36000,0,41
1,2,2,0,57,303,1,0,-1,1,1,1,18000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,71000,0,41
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,2,0,0,0,40
5,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,38000,0,37
1,2,2,0,57,57,2,0,-1,1,1,1,21000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,429,429,2,27,-1,5,2,1,35000,0,39
1,1,2,0,429,429,2,22,-1,4,2,1,40000,0,42
7,2,-1,1,429,429,2,27,1,4,2,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,20000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,52000,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,200000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,200000,0,43
7,2,-1,1,57,57,2,0,1,1,1,1,5000,0,36
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,43
1,1,2,0,57,57,2,0,-1,1,1,2,0,0,39
7,1,2,0,57,57,2,0,1,1,1,1,17986,0,42
7,1,2,0,57,57,2,0,1,1,1,1,2000,0,38
1,1,2,0,57,57,2,0,-1,1,1,1,86327,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,52191,0,39
5,1,2,0,57,57,2,0,-1,1,1,0,0,0,39
5,2,2,0,57,57,2,0,-1,1,1,0,0,0,39
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,150000,0,44
7,1,2,0,313,313,1,19,3,4,1,1,17000,0,38
1,2,2,0,57,57,2,0,-1,1,1,1,120000,0,45
1,1,2,0,57,57,2,0,-1,1,1,1,350000,0,45
7,1,2,0,57,57,2,0,1,1,1,1,2300,0,40
7,2,2,0,57,57,2,0,1,1,1,1,2000,0,38
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,1,26000,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,52000,0,43
3,1,2,0,57,57,2,0,1,1,1,1,5600,0,40
7,2,-1,1,57,57,2,0,1,1,1,1,2100,0,35
4,2,2,0,57,136,2,0,-1,1,1,0,0,10008,39
1,1,2,0,57,57,2,0,-1,1,1,1,90000,0,44
1,2,2,0,57,303,1,0,-1,1,1,0,0,0,41
7,1,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,1,0,1,1,1,0,0,0,0
7,2,2,0,303,303,1,16,-1,5,1,1,22000,0,39
7,1,-1,2,57,57,1,0,1,1,1,0,0,0,0
7,2,-1,2,57,57,1,0,1,1,1,0,0,0,0
7,1,2,0,414,451,2,18,-1,4,2,1,9360,0,39
7,1,2,0,57,303,1,0,-1,1,1,1,28500,0,40
4,2,2,0,57,57,1,0,-1,1,1,1,35000,0,39
7,1,2,0,57,150,2,0,1,1,1,1,13600,0,39
1,1,2,0,150,150,2,17,-1,5,1,1,75000,0,39
1,2,2,0,150,150,2,17,-1,5,1,1,53177,0,39
1,1,2,0,57,57,2,0,-1,1,1,1,85000,0,42
1,2,2,0,57,57,2,0,-1,1,1,1,100000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,35
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
4,2,2,0,440,440,2,13,-1,4,2,1,63000,0,39
7,1,2,0,57,440,2,0,1,1,2,1,11500,0,40
7,1,2,0,57,440,2,0,1,1,2,1,19000,0,39
6,2,2,0,205,205,2,23,-1,4,4,1,480,0,32
7,1,-1,2,57,57,2,0,1,1,4,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,4,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,4,0,0,0,0
7,1,-1,2,57,57,2,0,1,1,4,0,0,0,0
1,2,2,0,57,57,2,0,-1,1,1,0,0,0,43
1,1,2,0,57,57,2,0,-1,1,1,1,610000,0,46
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,6,1,5000,0,37
1,1,2,0,57,57,2,0,-1,1,1,0,0,0,44
1,2,2,0,57,57,2,0,-1,1,1,1,56000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,75000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,56000,0,43
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,65000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,73000,0,44
7,1,2,0,57,57,2,0,1,1,1,1,2000,0,39
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
5,2,2,0,57,57,2,0,-1,1,1,1,56000,0,43
7,1,2,2,57,57,2,0,1,1,1,0,0,0,36
7,2,-1,2,57,57,2,0,1,1,1,0,0,0,0
5,1,1,0,57,57,2,0,-1,1,1,0,0,0,40
1,1,2,0,57,57,2,0,-1,1,2,1,75000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,25000,0,39
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,2,-1,1,57,57,2,0,1,1,6,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,41681,0,40
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,2,0,57,57,2,0,-1,1,1,1,42000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,65000,0,40
1,2,2,0,362,362,2,25,-1,5,1,1,24000,0,43
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,2,2,0,57,57,2,0,-1,1,1,1,15000,0,40
1,1,2,0,57,57,2,0,-1,1,1,1,130000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,130000,0,43
7,1,2,0,57,57,2,0,1,1,1,1,2500,0,40
7,1,2,0,57,57,2,0,1,1,1,0,0,0,37
1,1,2,0,57,57,2,0,-1,1,1,1,62000,0,39
1,2,2,0,57,57,2,0,-1,1,1,1,32000,0,39
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
1,1,2,0,57,57,2,0,-1,1,1,1,100000,0,43
1,2,2,0,57,57,2,0,-1,1,1,1,70000,0,44
7,2,-1,1,57,57,2,0,1,1,1,0,0,0,0
7,1,-1,1,57,57,2,0,1,1,1,0,0,0,0
